Sample ID,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Class
6823,-0.729875847,1.912671836,-0.430377113,0.885669181,1.587956567,-1.140836335,0.408534654,0.442945872,0.892026678,0.505048916,0.612351959,-0.693723004,1.719152263,0.318668248,1.103092696,-1.562212382,-1.06689574,1.735268673,-1.165109596,-0.872001384,0.582371461,-0.424976738,-1.239410709,-1.121473902,-0.096260795,2
6824,-0.196898229,0.428533218,0.215513025,0.366707531,-0.476645232,-1.015973651,0.237606242,-1.968409392,-2.009184946,1.288296638,0.225737797,0.554756628,0.263465268,-0.610452531,-0.561259407,-1.235000328,0.082473476,0.456811143,0.803449031,-0.858478608,-0.222616507,-0.160792476,-1.278785611,0.224052118,0.303920334,2
6825,-0.835337832,0.811594586,-0.07637284,-0.094503578,0.725671458,1.086682561,0.51841945,0.713178221,-1.625596239,-1.23372076,0.550026392,-0.331453362,-0.370199507,0.729859723,1.450168889,0.325940852,-1.447730739,0.110633223,0.166121049,0.096744304,1.394333068,-0.047194638,0.535765458,0.740631388,2.678560091,8
6826,0.781412205,-0.379358346,0.311710534,0.633875861,0.322229067,2.232347761,0.95050402,-0.225805434,-2.278049652,0.618047173,-0.615390162,-0.761629836,-0.421685955,-1.059385003,-0.257237145,-0.449771625,-0.442675952,0.84950318,-0.474575196,0.154043511,0.303937676,1.4003074,-0.306270437,-0.281202641,0.469991359,6
6827,0.939681971,-1.597009895,1.828380116,0.393802578,-0.059145337,-0.291856815,-0.272993329,-0.181782715,-0.521059958,-0.25168891,-0.070941826,-0.734861776,-1.386225123,1.094043117,-1.656805795,0.004401757,-1.787759586,-0.800321353,0.550820459,0.659133793,0.533253629,0.241750479,1.222274053,0.017153599,-3.583621889,4
6828,0.194230721,0.452594254,-0.917991095,2.058554615,0.864530964,-0.882492798,-0.225736185,0.672133164,1.073387913,1.107241033,2.172485913,-0.35997629,1.112768911,1.18941389,0.081026727,-0.741664409,1.913505575,2.264958141,0.595803533,0.742592319,-0.731955209,-0.4962251,-0.244832182,0.753697969,1.180031458,8
6829,-0.87428764,-0.411431815,0.446032669,-1.033371801,-0.135032061,-0.290425615,-0.373995553,0.437537429,-0.505956407,1.328968216,0.02577823,-0.8525373,-1.210725861,-0.257980881,-1.919709165,0.011487502,0.190276815,0.745922551,0.706337474,-0.13821771,1.895301102,-0.022936546,-0.432279385,0.448853821,-0.135732518,9
6830,0.56630046,0.230440301,2.213715936,1.536304534,2.084956612,-0.72771969,-0.585221449,-1.087082528,-0.480010535,-1.067974369,0.988244633,0.612055276,0.976518662,1.499065343,-0.682299603,0.789044208,-1.557106037,1.288675902,-0.326210048,-0.397197602,0.859872116,0.774632738,-0.360681363,-1.316747997,-1.848436133,2
6831,0.301132268,0.485339517,-1.226637055,-0.00878681,0.009690114,0.312484099,-1.536089357,1.546524632,-2.108104314,-0.277412007,-1.381063252,0.290828627,0.228655822,0.17079512,-1.093864035,-2.315019444,-1.076985228,0.447917842,0.673341208,0.756404877,-0.131956186,1.796688606,0.176064297,0.334854866,1.37017282,5
6832,-0.765917107,-1.220316795,-1.05652719,-0.073238514,0.35523411,1.095991228,-0.530385579,0.860278786,1.126500378,-2.076214403,0.142769325,-1.220198294,-0.297471745,-0.294201396,-0.34868883,0.196230459,0.184441535,0.183020919,0.172564752,-1.420547887,-2.588362603,0.034340368,-0.032465349,0.240179907,0.552629461,9
6833,-0.820497209,0.606253991,-1.057194029,0.646642403,0.41483564,-0.046197346,0.388065988,1.222124147,-0.154289241,-0.241168972,-0.874861549,0.083525393,-0.788520241,-0.677287247,-0.422095466,-1.481316509,-0.792511359,-1.821671154,1.288839213,-0.680364484,0.999763767,1.348370727,0.592137423,-0.449901513,0.213944562,8
6834,-0.852381395,-0.728204868,-0.733981845,-0.717148056,0.271531047,0.268065564,0.776179111,-0.220881596,-1.429146697,0.114459116,0.847884816,-0.337414896,-0.500341668,-0.842895454,-1.405924666,1.053062073,1.373508733,0.038649116,1.477487364,0.739789724,0.54512647,-0.54392705,1.712235764,-0.117355428,-0.470937646,9
6835,-0.679481598,0.200310214,0.113409031,0.196883943,0.286710633,0.055256355,1.247211596,-0.301039554,-1.733798812,-0.594889485,-0.480580648,-1.598283692,0.09050892,-0.747810069,-0.101412901,-0.92941586,-0.501385849,-0.203143169,-0.678673061,-0.053641722,0.609721067,-0.824217568,0.815734319,0.037193453,1.489225512,2
6836,2.758821618,-0.575036258,1.131788738,-0.694362199,-1.622841953,-0.862608614,1.938235046,0.551548654,2.704400347,-1.593847426,0.627814005,-1.521758383,-0.739681665,0.514149133,0.22577831,0.285882115,0.100609125,-0.924138154,0.769024187,-1.182249726,1.513277489,0.486324964,-0.314693434,-0.068356828,0.377496431,0
6837,-0.53005719,1.115323123,-0.889272247,0.606934424,-0.911032968,-0.366295502,-1.227022125,-1.523937269,-0.522823478,-0.033711577,0.352895663,-0.860051693,-0.209887118,-0.774282792,-0.087326266,0.190691252,-0.334166572,-0.541914328,-0.418256033,-0.579783743,0.002238541,-0.847355895,1.407786421,-1.385845988,-0.511133372,3
6838,1.956132376,0.34118262,1.41131614,-0.395082226,0.797999581,1.428041402,-0.178430775,1.384058922,2.017856084,-0.150146077,0.871081189,-1.31555449,1.16257142,0.40551702,1.535975457,2.490758869,0.757680013,0.869758762,1.42945698,-0.11361416,-0.296235309,-1.503239276,0.081922884,1.534494728,0.854973449,6
6839,-0.576435332,1.04831817,1.270415205,-0.282075949,-0.250381296,-1.005924343,-2.01246023,-0.160780527,1.067180464,0.183407438,0.073994699,0.844111346,-0.775977138,0.127778277,0.266608599,1.089641698,-0.109904457,-0.38411607,1.354273105,0.301159596,-2.509914336,0.837334372,-1.158332496,-0.026328667,-0.752734897,8
6840,-0.039585039,-0.380163757,1.417284648,0.38301833,-0.537533849,2.004064572,-0.152996528,-0.554716929,-0.534446864,1.248048991,-1.828415505,0.29099273,-0.20805773,-0.534009702,-0.520474437,-0.669715705,0.153049141,-0.868549531,0.445863875,1.076926809,1.291856442,0.900359865,-0.47133474,0.775772676,2.356233615,6
6841,1.876849765,0.483642337,-0.366975131,2.188837345,-0.720005126,-1.495373216,2.04939944,0.579604027,0.457067376,0.908995737,0.593823776,0.105155652,2.592037987,0.649190644,0.438766338,-0.550850148,1.798163676,1.054882067,0.397361383,-0.230919115,-0.007678626,-1.770210366,-1.218868579,1.263118052,-0.829375921,0
6842,-1.634092556,0.800933568,0.364550177,0.456991401,-1.198426962,0.11998072,0.397268564,0.522687696,-0.157240371,0.103702101,0.561324808,0.34224345,0.682893309,-1.320631667,0.869960881,0.266378779,-0.712031799,0.072206145,0.133104013,0.201297448,-0.082760217,0.61517262,-0.075894387,-0.128669151,-0.765714874,1
6843,-1.685219092,1.032023673,0.592897172,-0.063880136,-0.559758651,0.27588607,1.260730989,0.607133781,0.487200548,-0.277500164,0.873694649,0.605860073,0.5947411,-1.791107717,0.803285344,0.237574473,-1.009481744,0.290112764,0.460299657,0.428708271,-0.101600622,0.558353285,-0.463430491,0.091078822,-0.546030984,1
6844,-0.739795722,-1.038241214,-1.227443591,0.37375985,0.305776443,0.596802641,-0.335836808,1.002656471,0.087701095,-1.907522741,1.140194009,-0.978045898,-0.36762399,-0.95995672,-0.88068316,0.167553381,0.510789023,-0.801522938,1.349588192,-0.778902794,-2.182505027,0.179532372,-0.509617335,0.71210901,0.672754596,9
6845,0.675140834,0.794845626,-1.465337207,1.507684863,-0.534578073,-0.295056052,-0.760704753,0.867740766,-0.215531727,1.97074912,2.067422871,0.315657965,0.198761611,-0.076221639,-0.915689065,-0.18040835,-1.106846061,2.285497903,2.362855375,2.030794423,-1.410769216,-0.916314689,-0.081182127,-0.810063764,1.555328656,5
6846,-1.494473134,1.274956679,0.648877165,0.379639776,-0.480637041,-0.844237603,-0.812375251,0.638498518,1.228268988,0.173529146,-0.689501485,-0.849357313,-0.471082389,-0.841964631,1.430108839,-0.875716603,0.712557909,-0.277464919,0.501288381,0.476494409,-0.353532268,0.087491922,-0.12069256,-1.005063958,0.444423354,1
6847,-0.36999762,0.230674709,0.983343907,-1.1978413,0.315951284,-1.091943845,-1.096224529,1.027266137,-0.439975314,-0.112406166,1.011289239,0.390003717,0.619159534,0.672534769,-0.076915692,2.247973825,0.188058881,-0.608039599,-0.995260014,0.23060756,-0.035989364,0.864846561,0.860052558,1.541735228,-2.840442754,8
6848,0.098317541,1.718132759,-1.767089486,-0.779008951,0.34224802,-0.085422524,-0.01134813,-1.552544195,0.613129421,0.989464339,0.225264265,0.736653152,-0.765719387,-0.841194355,0.13632201,-1.562018605,-1.096152485,-0.896741646,-0.813175152,0.447553423,2.409525519,-1.307045132,0.375147746,-0.020149752,-0.93792051,3
6849,0.049415345,0.601659662,-0.765936356,-0.706993342,1.133623037,-0.519588817,-1.679904786,0.25727255,-1.164138421,-1.231751713,-1.197752586,-0.292675544,-0.829750846,1.624810602,1.120978812,0.355439976,-0.609291873,-0.473739178,0.621866471,0.376421006,1.312868772,-1.216653273,1.542591432,-0.200995032,-0.31138607,8
6850,-1.501550253,0.983491328,0.764379637,0.349801315,0.250475202,-1.534970938,-1.021256961,0.586390055,0.945046598,0.082826018,-0.482665361,-1.63781105,-0.690850041,-0.684378268,0.877248885,-0.145420767,0.331173851,-0.388334586,-0.379500487,0.250134661,0.805125347,-0.515576797,-0.896896677,-0.925820143,0.65256091,1
6851,-0.92071843,-0.131199445,0.740966995,-0.123211862,-0.55491121,-1.45007308,-1.098754955,0.413577273,0.794471198,0.756527269,-0.574821791,-1.549550029,-0.814246474,2.29986939,0.827456158,0.113115005,-0.655331889,0.078248408,-0.569048696,-1.297128829,-0.355045265,-0.773876406,0.072934195,-0.88525843,-0.243271118,7
6852,1.895967844,0.414474875,0.044637599,-0.346935633,-1.66704662,0.28092065,-1.056529977,1.031956784,-1.862198578,0.275830287,-0.415403465,-1.154998244,1.057577103,-0.755412233,1.309691325,0.720557518,-0.641994639,-0.37838839,0.093555649,-0.150003262,-1.171843114,0.206174892,0.324926896,1.070980995,0.701818419,0
6853,-1.47709705,0.805822553,0.595536526,0.743739906,-0.528674773,-1.119612224,-1.19418777,0.339246837,0.374909622,0.151448773,-0.471728194,-1.633724601,-0.604579401,-0.473997959,0.765790545,-0.070619092,0.506358656,-0.269491276,-0.096220301,0.135768509,0.655080297,-0.290887066,-0.673957352,-0.698100328,0.842270318,1
6854,-0.095550289,-1.536053971,-0.498125281,-0.705777273,-0.337217252,-0.651198238,2.009818225,-2.111834845,-1.258316669,0.20397428,-0.316019379,1.371603718,1.076671783,-0.391199822,1.193294765,0.199982192,1.718430615,-0.826067812,0.181646879,0.573459812,0.575743357,-0.154634165,-1.204595048,-0.899499133,-0.112218062,7
6855,0.187843593,0.590124279,0.931089964,0.168532596,0.473494612,-0.322844616,-0.716543273,0.449322539,1.077365477,-1.216428892,0.405924014,-0.28227188,1.499974718,1.072071815,-1.143587108,1.908854776,1.860616069,-0.544458164,1.693471838,-0.438835425,2.389477551,1.197107029,-0.812300724,2.007005208,-3.441251843,2
6856,1.112791504,0.948031134,-0.375776558,-1.046432593,-0.555595813,0.03930585,-0.4331765,0.647719526,-0.604196344,-1.399188654,-0.233886225,0.308709468,-1.63294626,-1.106689032,-1.339121293,-0.487254538,1.489090353,3.309731874,-0.04152943,0.645128401,-0.453980089,1.435847298,-0.979622165,-0.157135186,-1.978259381,5
6857,-0.561822248,-0.888276672,-0.798169009,1.03731387,-1.4605625,-0.121730893,-0.242055655,-1.187939232,0.882940992,0.436707512,-2.203201875,-0.750621277,-1.309885499,0.598610962,0.192296403,0.687203101,-0.201674857,1.366897877,-0.688956877,0.480127035,-0.339406057,1.912181916,1.428691274,-0.128433555,0.190415354,7
6858,2.356602858,-0.020000765,1.262403901,-2.757652717,-1.174276011,0.176096954,-0.66177109,-1.028987824,1.665376577,-0.507739949,0.388416587,0.99878581,-0.63122078,-1.399161737,-0.087622304,-0.333294186,-0.887010868,-0.76473967,1.019085748,-0.310569361,-1.415796507,0.540856296,-0.572748822,-0.162436462,0.745021846,0
6859,0.100579648,0.330647663,-1.637578559,-0.038593211,1.160269212,0.310876745,-0.399800517,1.565244336,0.064203638,1.553687207,-1.698298383,-0.686583519,-0.000307682,-0.287117764,-0.690430954,0.939640029,0.500614143,0.317506423,1.344781441,-0.222744852,0.488025357,0.214854246,0.019874342,-1.761916583,-0.288932436,8
6860,-0.440785664,-0.077979005,1.403678409,1.199969608,0.940921073,0.479695116,1.003952216,-0.889600775,0.502073667,-0.146123585,-0.60579796,0.451778904,0.232195141,-0.302953013,-1.70241388,0.118545456,0.122288817,-0.495149218,-0.582057205,-0.416950287,-1.372211988,-0.079631179,1.648964451,0.872333301,-0.20202322,2
6861,-0.400778552,-0.123570709,-1.051917155,0.574898833,1.517883063,-0.473696658,-0.298673304,0.757526369,-0.726870261,0.171199087,-1.088152836,-0.423697529,-0.182015241,0.618280634,-0.546814686,-1.678987673,0.201054083,-0.270411625,1.388584623,-0.058876754,0.377198256,-0.967467028,0.516311647,0.27796424,0.097363381,8
6862,-1.730912383,0.945746218,0.343139479,-0.039046892,-0.406234327,0.39980967,1.243809389,0.746049382,0.554339673,-0.560613025,0.846851163,0.77392124,0.920557917,-1.399801917,0.758036918,0.427573229,-1.252330529,0.061789194,0.250289324,0.04339457,-0.188626775,0.344914579,-0.595742064,-0.391159453,-0.629586929,1
6863,1.500590628,0.015071332,1.626943835,-1.281649595,-2.264725053,0.406659968,-0.175545736,0.37590002,2.193253045,-1.295786487,-0.039579051,-0.503259373,-1.306959175,-0.420906266,-1.899193099,-0.9453145,-0.135949967,-0.905860994,0.814745384,0.12894201,0.76974976,-0.387772005,-1.083337634,-0.930551734,-0.486509391,0
6864,0.148966256,1.669371823,-1.161646794,0.720455533,-0.895507798,0.491398746,0.233052643,-1.4598919,0.813015755,1.135206681,-0.673009762,-0.092890253,0.935878101,-0.141470393,-0.868173307,-0.374929819,-2.308167581,1.170791106,-0.079495189,-0.022177135,-1.103116751,-0.626785216,1.329355037,-1.648756631,-1.151998043,3
6865,-0.465737529,0.377196977,0.394491349,0.643411533,0.771757335,0.15691059,0.380259288,-1.549711895,-0.587678111,-0.033810294,0.376774185,-0.049614722,0.734330276,-0.642075085,-0.701403634,-0.91976402,1.530917921,0.884698767,-0.885304414,-1.003972218,-0.991013226,-1.249690771,2.771265392,-0.175888521,-0.409039683,2
6866,2.547041098,0.310798419,1.30153357,0.040027369,-1.226335264,-0.0507586,0.337073912,0.710746276,-1.335026594,-0.993914831,0.953876533,-0.852277646,-2.414157446,-1.44053252,0.141677535,-0.679012383,-0.344540699,-0.654574891,-0.217105073,1.390897612,-1.088539121,1.142119636,0.646508243,1.466802919,0.574864383,0
6867,0.488179729,0.152917807,0.999736025,0.261881295,1.654414213,-1.326165633,-0.295095443,-0.767815328,-1.996929464,-0.366703287,-0.086302775,0.951838897,-0.52264206,0.549300246,-1.052081651,0.260785641,-0.118351966,1.195154882,0.996469644,-0.423762094,-1.047352167,2.676447081,-0.702307526,2.471274877,1.476931737,2
6868,-0.163075107,-1.192872047,-0.982458132,0.736673839,1.782115097,0.26567351,-1.080715159,0.573408358,0.876695722,-1.118182703,-1.081514498,-0.618321872,-0.040454837,-1.185803645,1.077732695,1.261259327,-0.935612039,-0.74395819,0.883352619,-2.285516336,-1.659784102,-0.632930778,0.90384436,1.262554215,-1.026452844,9
6869,0.441118763,0.470920196,-0.749545873,1.713361914,-1.898991978,-1.583449359,0.452180357,0.164317077,0.542921161,0.656182448,-0.232670548,0.632771154,2.700624349,0.912685104,-1.465493009,-0.05290409,0.521088721,1.049316967,0.526980738,-0.590293362,-0.152534391,-1.73912109,-0.240489519,0.021753749,0.607605177,0
6870,-1.349631442,1.616306291,1.024450937,-0.087570398,0.934966045,-0.775522105,-0.347049019,0.703009889,1.6875856,-0.413669899,-0.895081646,-0.678215261,-0.146753571,-0.954679456,0.823799017,0.008785039,0.025540657,0.512877363,0.580952518,0.748412493,-1.264228371,-0.778773981,-0.075774291,-0.533196314,1.028621551,1
6871,-1.012010115,-0.517984917,0.174274762,-0.298963181,0.54992697,0.72525587,-0.842457386,0.989955305,0.650916957,1.489595367,1.666410524,-0.846618533,0.345054199,-1.842400094,-0.955317704,0.346338245,0.131037026,-0.242309577,-0.131697426,0.702594285,0.005917518,0.64109854,0.102817881,-1.213931806,0.595203217,4
6872,-0.244319251,0.222751238,0.530187556,1.736548096,-0.316065791,1.007156974,-0.402045002,-0.035162454,0.82800758,-0.769107084,-0.269004411,2.465987077,0.965949986,0.897112697,-1.503116168,-0.248143463,0.85302347,-2.702063082,-0.855136388,-0.190222616,0.610816687,0.071070104,2.138796015,1.377891469,-0.512935619,2
6873,0.713960338,0.062875469,-0.128482819,-0.356879899,-1.502412396,0.010987907,-1.05974378,-0.066842646,-0.538754704,0.90384022,-1.444056508,-1.515557453,2.058633284,-0.976101927,0.34170745,0.617411337,-0.296808447,0.58523026,-0.049983978,-0.729711394,-0.188650438,0.205247604,-0.499608579,-0.175557013,-0.778640061,0
6874,0.215950296,0.228512218,-0.848106357,-0.82535857,0.490302111,-0.325097056,-1.913400073,1.332219463,-1.764981473,-0.768834629,-0.78309314,0.608448949,-0.377022929,1.100053518,-0.320113735,0.058493627,-0.153973434,-0.405379235,0.960842262,0.436811934,-0.386331886,0.090045273,1.260806284,0.424829647,-0.312817355,8
6875,0.878949797,-0.67392201,0.477153518,0.180947827,0.451507338,0.07812659,-0.437114727,2.221597709,0.029311569,-1.272702508,-0.342263056,0.767290155,0.572177721,1.282378291,1.768718401,-0.042625348,-2.358883051,3.652216996,-0.743091294,-0.161890088,-0.938894449,-0.241288524,-0.111016561,2.885712696,-1.347664713,8
6876,1.298720796,0.368012748,1.901687989,0.240710698,-0.135637287,1.74721909,-0.413328129,0.177810033,1.617178217,-0.655383619,-0.947141494,-0.2912478,0.412502575,-1.205960685,-0.750046198,-0.739795213,-0.2975456,1.953858987,-1.244306985,1.778215518,0.471247144,-1.172471913,-1.021558674,-0.497655845,-0.753017478,6
6877,-0.105964043,-0.878993458,-0.067227922,1.747791086,0.191494841,-1.212159941,0.358613532,-0.055887828,-0.18116502,-1.32177877,-1.292367969,0.442958078,0.092791608,-0.888457799,-1.724153821,0.753260678,-0.01497077,-0.419511267,-0.048171707,1.301257465,1.806622344,-0.38420733,1.982073069,1.160920844,0.42581025,9
6878,-0.126861842,0.964356967,-0.141883057,-0.084982756,0.122345621,1.48620208,-1.757937763,-0.147373523,0.436646726,0.224583954,-1.408637081,0.906940571,0.318191754,0.541083891,1.617965718,0.071887609,1.174559706,2.030500599,-0.037799687,1.738440312,0.97694986,-0.807657881,0.409925744,-0.230498346,-0.606728733,6
6879,-0.06035934,-1.445993961,-0.294220911,1.762697318,0.215748475,-0.658037172,-1.857215001,-0.845148999,0.500754342,1.259310632,-0.565573089,1.375707326,0.350493884,-0.421180737,1.091526922,-0.381439327,-0.133811659,0.701259087,-0.522431982,-1.116122314,0.233219806,0.383563615,-0.97905949,0.654414147,-0.38521533,4
6880,0.937567723,0.01105052,1.509783334,-0.542694726,-2.575168246,0.052554118,-0.292839427,0.304649722,1.708564424,-1.096200246,-0.068470607,-0.85330305,-1.139647977,-0.186224587,-2.100804005,-0.888101158,0.152582708,0.038166497,-0.117416397,-0.356022435,1.011677637,-1.01038426,-0.273081537,-0.579196895,-0.700387896,0
6881,-0.42348583,1.190672993,1.658621895,1.02060682,0.237105283,0.308484518,-0.487404005,-0.374477271,1.263643458,-1.892426739,-0.946704324,-0.161587322,0.601794906,0.023715409,-0.370905722,-0.628204254,0.39936367,-1.224698699,1.15491054,2.310439506,-0.42212173,1.839928422,0.892134117,-1.125019927,-0.958246395,2
6882,1.584927131,-0.995485482,0.661330339,2.34953314,0.37652237,1.617692411,1.606710221,0.69085146,-1.080402661,0.661435413,0.459315566,-0.74010796,-1.228806503,-0.381271415,-0.890268064,-1.297681897,0.017408395,-1.021327602,-1.573922605,0.810336698,-0.427335293,1.396633004,-0.202991244,-0.665352531,-0.015637446,6
6883,0.362692798,-1.491235712,0.307577285,1.196485871,-0.41860843,-0.915106573,-0.209008125,-0.222069234,0.432682625,0.280476664,-2.603540629,1.016238201,0.908676898,-0.574130098,0.838276056,1.235720325,-0.167044265,0.424951386,-0.192727852,-0.52528297,0.765468617,0.873412602,1.578552177,-1.658049259,-1.299811007,9
6884,-1.25093321,-0.638487331,-0.877859883,0.236293819,-0.616316577,-0.411382537,1.030235465,-0.161485924,-0.543906588,-1.665379166,0.013148193,-0.75270432,0.318716155,-0.237415329,-1.194942663,0.575760323,1.121218995,-0.602584646,-0.602499308,1.005417097,-0.911940215,-0.35487411,-1.229907171,-0.199360564,0.888388146,7
6885,-0.050859977,-0.12136558,-0.747127463,-1.541100379,-0.585332839,0.580532019,-1.029625817,0.836396456,-1.526974756,-0.83676273,-0.291033297,0.220513068,-0.837953866,-1.243198505,-0.219837757,-1.021276694,1.941425974,0.053589029,-1.337229759,-1.013839565,0.793696244,-0.322720557,0.00683567,-0.164739658,-1.027830284,5
6886,-0.37118361,0.949523658,0.665307291,-1.323406698,-0.884984904,0.665919622,-0.86216262,-0.093254147,-1.679903586,-0.630996797,0.100009524,0.981352894,0.715065072,-0.320540427,-0.077243939,-0.661930792,0.164197172,1.906064698,-1.581146623,1.097177799,-0.704988281,0.429059586,-0.567138688,1.665301318,2.759750435,5
6887,-0.126515706,0.745297593,1.144064892,1.193592121,0.755969748,-0.637895902,-0.128622315,0.637348472,-0.175894856,-2.389011025,-1.128300161,-0.75809117,0.848152989,-0.311227521,-1.131287957,1.388293784,-0.482076151,-2.637292073,0.486352891,0.726314697,2.234392198,0.4625729,1.422882033,-0.465865383,-0.272775399,2
6888,-0.495813218,-1.139275558,-0.056156166,-0.999981242,0.078670178,0.083360725,-0.114076086,0.317525474,-1.96124604,0.779590897,0.788306035,0.20674644,0.436534727,-0.557637484,-0.970005521,0.291066602,0.944290936,0.584024609,1.445726762,0.1354593,0.968912441,0.578283509,0.117902953,-1.252619589,-0.682834462,9
6889,-0.921671794,-0.673957252,-0.433271221,-0.130524645,0.543391958,0.465242041,-0.091951,1.601453553,-0.635754169,-0.649587276,1.20896808,-1.216743532,1.430511769,-1.024616081,-1.054790602,0.879677255,-0.508861976,-0.775468744,0.284518123,-0.893436862,-0.210677725,1.056609005,-0.715374477,-0.085358836,1.036129783,9
6890,-1.712252621,1.044201493,0.562277312,0.021723848,-0.414891601,-0.045600978,1.035357066,0.67583727,0.725246967,-0.1362769,0.655147541,0.241206744,0.699608517,-2.079247443,0.897139604,-0.00129273,-0.668656774,0.205600825,0.195668903,0.074400072,0.08066991,0.680992151,-0.094105168,-0.337619271,-0.359577302,1
6891,-0.9879631,-0.959581033,-1.455234718,0.423871515,-0.111708993,-0.306486925,0.702451514,-1.470506649,-0.066687125,-2.073529135,-0.8511403,-0.563088201,-0.209074948,0.223288861,-1.26961208,0.586173327,0.874248115,-0.25717242,-0.128701863,0.120989952,-1.268324644,-1.509243093,-1.464462422,1.308182627,1.576884555,7
6892,0.796215514,-0.42898128,0.764128745,2.302757709,0.213366013,0.417660313,0.995448991,1.408272919,-0.588426713,1.004110672,1.147025306,-1.205891557,-1.463795191,-0.424460761,0.648192473,0.472827703,0.097647989,0.366765379,-0.853433676,-0.256681193,-1.096380093,-0.724621117,-0.838798822,-0.933034053,-1.959437348,6
6893,0.238623704,0.666386128,0.144878608,-1.002985958,0.443291794,1.939755346,-1.301693733,0.533891768,0.776057946,-1.082294061,-1.191666057,0.634113648,1.512692096,0.729000613,0.509307709,-2.862876851,1.169008451,2.237640746,-0.246935975,1.071264494,0.552738372,-0.139270232,-0.188567887,1.334137374,0.14863953,6
6894,-1.423313297,1.146011811,0.940724569,0.276975293,0.395935678,-1.537463942,-1.238410119,0.635858992,1.063304416,-0.153173453,-0.344257216,-1.459747611,-1.012206817,-0.247661215,0.988999964,-0.272311123,0.187796747,-0.114241487,-0.725522731,0.487712427,0.097181409,-0.055653416,-0.86941696,-0.856861578,0.596496241,1
6895,-0.583475443,-0.670307488,-1.726309776,0.770953441,0.82464613,0.858034189,-0.713952484,0.240662366,2.497122245,-0.74887722,0.03480672,1.142687723,-1.853303892,-0.373510896,-0.795616776,-0.832273723,0.314944918,0.586216244,0.69762538,-0.55198114,-1.618142454,0.690360415,0.349129325,1.447460023,-0.514654295,4
6896,0.456514207,0.768254252,-0.838908025,0.570909157,-1.942202354,-2.334887457,0.45618331,0.15737741,-0.208645608,-0.101817935,-0.267212601,0.844402962,1.14556184,1.30821528,-2.002151844,0.173220177,1.718417997,0.270377659,-0.334297134,-1.357394158,0.591598298,-0.394660183,-0.388036525,-0.391906819,1.924061475,0
6897,0.344006264,-0.158514856,0.641942124,1.242758821,0.757627601,-0.697990639,0.560500968,-2.232316559,-0.134852808,-0.167994272,-0.011943528,1.745655082,1.461084156,-1.198289891,-1.68567125,-0.540360419,0.768227423,-1.361854406,0.447960481,-1.925792124,0.234450757,1.195166991,-0.758027271,-0.610403726,0.254463671,2
6898,-0.207004744,-1.095463801,-0.924008746,1.195195583,0.638679405,0.421610935,-1.469351006,0.035039966,1.425952478,-0.946060471,-0.409741836,-0.293094528,-0.077543988,-2.563726975,0.077357927,-0.791027891,-0.655020826,0.146576139,-0.35811201,-0.697011054,-2.012010886,-0.337962687,0.638511705,1.550130323,0.455074707,4
6899,-0.518518761,-0.413757583,-0.566474268,1.135984487,0.147924491,1.292190084,-1.446834644,0.255601313,0.136219844,0.191225102,-0.363328186,0.318730206,-1.840675387,0.144333128,-0.731898294,-1.069567821,-0.093388995,-1.265357561,-0.906162119,-0.741013547,0.2504618,1.008090668,1.134129601,-0.490506046,1.064820357,4
6900,1.807100463,0.796161252,0.083512753,0.26667126,-2.062763026,-1.021630435,0.410480775,0.166469952,-1.349501683,-1.922841845,0.567904534,0.293645376,-2.589056254,-0.818865538,0.84359657,0.980724611,1.302248022,1.043452737,-0.879741454,0.826134345,1.384453726,1.23035306,-0.052838445,0.464535153,2.576611264,0
6901,-1.329503495,0.958974748,1.180059854,0.35723829,0.302020148,-1.605167858,-1.140650483,0.567557568,0.189381972,0.345877086,-0.12951436,-1.416581947,-1.255473603,0.062336036,0.807800041,0.094440406,-0.091958606,0.35308401,-0.440754895,0.427769015,0.989526153,-0.137622207,-1.295437824,0.190862333,0.294585348,1
6902,-1.097310768,1.570180196,0.833283143,0.20633413,0.168008567,-1.369038291,-1.604621545,0.369205632,1.127134291,-0.686914668,-0.744318637,-1.657175395,-0.131381611,-0.242981005,0.996581004,-0.059187566,1.003828682,-0.245306672,-0.039703727,1.311718175,-1.213160032,-0.108903117,-0.25847073,-1.56474336,0.534041973,1
6903,-0.527615197,1.416239824,-1.194823945,0.149870411,0.414663676,-0.644719485,-0.186569966,-0.330606143,-1.020135067,-0.738339827,0.858866891,-0.738249386,0.851948283,-0.155853361,1.027120044,-1.833196402,-1.071529593,-1.018779791,0.54319613,-1.349408652,0.908004873,0.976210184,0.045104818,0.221572982,1.537562765,3
6904,-0.718237336,-1.192774894,-1.195405727,0.553145922,0.018942221,-0.107196585,-0.729541413,-0.628970445,-0.246610512,-0.743907339,1.230476646,-1.150590538,-0.818125715,-0.107610168,-0.868907695,-0.855414852,0.733539944,-0.202763191,0.960630617,0.986194573,-0.292897386,-0.305312779,-0.784865239,-1.046372875,0.895077181,4
